ttnumber,Action,Adventure,Animation,Comedy,Crime,Horror,Documentary,Biography,Drama,Romance,Sci-Fi,Thriller,Family,Fantasy,History,Mystery,Sport,Music,gross
tt1065073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12096936.2933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10457956.0
tt1647668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30143532.7155,26966019.1613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35392818.7428,0.0,7268043.0
tt0283160,17175593.558,31317072.158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22227254.4847,0.0,0.0,0.0,0.0,0.0,0.0,27441478.0
tt0242587,0.0,0.0,0.0,0.0,9837079.01474,0.0,0.0,0.0,11752350.4453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47096584.0
tt0466909,0.0,0.0,0.0,0.0,0.0,52785476.5893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53712697.0214,0.0,58905684.8376,0.0,0.0,22250067.0
tt0171580,0.0,0.0,0.0,52655276.9174,45241012.4246,0.0,0.0,0.0,53192703.3749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107553599.0
tt1205537,49361884.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58395854.6421,0.0,0.0,52998911.4851,0.0,0.0,0.0,0.0,0.0,0.0,117390006.0
tt0864835,0.0,120624274.701,137579176.324,132390353.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56328479.0
tt0234215,406197796.293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376785518.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80799672.0
tt0251736,0.0,0.0,0.0,0.0,0.0,20903507.7128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34667134.0
tt2042568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17100211.766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10526762.3953,203073896.0
tt1876451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34002249.5443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34274898.52,159170910.0
tt1905041,316346307.539,0.0,0.0,0.0,328326805.5,0.0,0.0,0.0,0.0,0.0,0.0,308880990.923,0.0,0.0,0.0,0.0,0.0,0.0,645107816.0
tt0475998,0.0,28963669.4684,31741999.9024,22590857.7286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2810078.0
tt0327437,46749470.2165,67978640.7194,0.0,64786485.9242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3934643.0
tt0138749,0.0,90809249.1625,103571866.205,93849702.5056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121178237.0
tt0398017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47212349.2445,0.0,0.0,46576270.8918,0.0,0.0,0.0,0.0,0.0,0.0,72658141.0
tt1663143,0.0,9305314.86496,0.0,5473216.56268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8878932.0
tt0240890,0.0,0.0,0.0,68557400.3713,0.0,0.0,0.0,0.0,0.0,66400699.9001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16543754.0
tt0395251,0.0,0.0,0.0,29127599.8144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120548238.0
tt0203755,0.0,0.0,0.0,16897880.5052,13861998.4853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145355423.0
tt3014666,0.0,0.0,0.0,19804341.9414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47828288.0
tt0452598,0.0,70753977.4701,0.0,75087156.0119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75111288.045,0.0,0.0,0.0,0.0,0.0,1117445.0
tt0884328,0.0,0.0,0.0,0.0,0.0,26721935.5885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277190557.0
tt0120679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17934782.268,19322682.1235,19902087.0735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2559482.0
tt0416315,0.0,0.0,0.0,0.0,0.0,14698914.9263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41242836.0
tt0307479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47602556.9369,46205876.7132,0.0,0.0,0.0,0.0,0.0,35198889.1842,0.0,0.0,13812481.0
tt1060277,153686694.891,0.0,0.0,0.0,0.0,138865983.548,0.0,0.0,0.0,0.0,156047622.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11467383.0
tt0330793,55143354.6425,0.0,0.0,0.0,57201717.4585,0.0,0.0,0.0,59809101.7353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72274374.0
tt0138524,0.0,0.0,0.0,72755614.8494,63266431.3542,0.0,0.0,0.0,0.0,72625916.3875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83600763.0
tt0452608,45499056.6637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41432535.8802,48277957.3593,0.0,0.0,0.0,0.0,0.0,0.0,96548667.0
tt0842926,0.0,0.0,0.0,14876576.3717,0.0,0.0,0.0,0.0,14015523.9041,16535935.891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15779733.0
tt4337690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11578560.7264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47497859.0
tt0272338,0.0,0.0,0.0,23902362.2572,0.0,0.0,0.0,0.0,28171039.2914,26336236.3952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64100973.0
tt0198781,0.0,64309182.9051,65443381.1135,55160135.6228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64103926.0
tt1217209,0.0,235392654.379,274016403.384,268005504.169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55500640.0
tt0327247,0.0,0.0,0.0,35385660.4387,30348525.1208,0.0,0.0,0.0,0.0,0.0,0.0,31938272.3144,0.0,0.0,0.0,0.0,0.0,0.0,31953694.0
tt0312004,0.0,0.0,60603044.8919,63331211.4416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71377471.4753,0.0,0.0,0.0,0.0,0.0,14519765.0
tt0449467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26247196.1267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1687976.0
tt0164052,138766330.097,0.0,0.0,0.0,0.0,135195978.663,0.0,0.0,0.0,0.0,123227414.861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20745349.0
tt0780511,0.0,20807254.6103,0.0,0.0,0.0,0.0,0.0,0.0,15626845.6962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162972624.0
tt1438176,0.0,0.0,0.0,23805895.7461,0.0,17786627.6767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114321891.0
tt1114740,99366874.895,0.0,0.0,114131825.102,100009690.206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4630548.0
tt0160009,56329122.0327,69956655.517,0.0,0.0,61510861.1796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31270732.0
tt0327084,0.0,150847015.586,172122282.501,173070594.291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47356819.0
tt2364841,0.0,0.0,0.0,0.0,18929178.7252,0.0,0.0,0.0,0.0,0.0,0.0,20938240.4665,0.0,0.0,0.0,0.0,0.0,0.0,103723.0
tt0300051,0.0,0.0,0.0,50543786.5887,0.0,0.0,0.0,0.0,49878916.142,50718724.8655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31615920.0
tt0183649,0.0,0.0,0.0,0.0,61211769.803,0.0,0.0,0.0,0.0,0.0,0.0,59788349.2554,0.0,0.0,0.0,0.0,0.0,0.0,17082027.0
tt0452594,0.0,0.0,0.0,174788077.827,0.0,0.0,0.0,0.0,151731746.633,161330087.739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391093221.0
tt0246464,0.0,0.0,0.0,29014727.4014,24426838.4274,0.0,0.0,0.0,0.0,0.0,0.0,26456118.0996,0.0,0.0,0.0,0.0,0.0,0.0,12905237.0
tt2980706,0.0,50264036.7043,52639343.3643,55019529.6962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2305269.0
tt0246460,227090659.354,241664439.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227671687.166,0.0,0.0,0.0,0.0,0.0,0.0,63363091.0
tt0455760,0.0,0.0,0.0,0.0,0.0,28309200.0167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108581263.0
tt0141399,0.0,0.0,0.0,32159884.6797,0.0,0.0,0.0,33943084.8932,0.0,35798183.6212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36311654.0
tt0243493,0.0,0.0,0.0,19278901.5247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59799772.0
tt0379786,43422685.5824,53822611.1839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36684124.8622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45938243.0
tt0384806,0.0,0.0,0.0,0.0,0.0,74213375.6506,0.0,0.0,78575479.796,0.0,0.0,0.0,0.0,0.0,0.0,84027790.2645,0.0,0.0,31354310.0
tt0441007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8814086.58849,10842890.5763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14171436.9648,0.0,15376680.0
tt0211181,0.0,122188134.317,0.0,130992759.577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118166184.355,0.0,0.0,0.0,0.0,0.0,97969269.0
tt0231448,14063893.7233,0.0,0.0,0.0,13885589.2726,0.0,0.0,0.0,15912101.7549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8122509.0
tt0417225,0.0,0.0,0.0,0.0,29053705.6104,0.0,0.0,0.0,31546580.8303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9624951.0
tt2562232,0.0,0.0,0.0,18603504.3396,0.0,0.0,0.0,0.0,18989149.819,20815992.4987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111552597.0
tt0478311,0.0,0.0,0.0,124667004.035,0.0,0.0,0.0,0.0,0.0,115065469.966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94298059.0
tt0268126,0.0,0.0,0.0,21532553.4339,0.0,0.0,0.0,0.0,24428439.1026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5798951.0
tt0343996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17077521.8172,18419850.0646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18420172.0
tt0248845,0.0,0.0,0.0,15382068.0148,0.0,0.0,0.0,0.0,15497355.9419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9317817.36391,1611007.0
tt0448134,0.0,36890894.3204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3629695.88279,22087317.8562,0.0,0.0,0.0,0.0,0.0,0.0,17174216.0
tt0413300,597241886.921,597678879.883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,691661329.888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4368553.0
tt0263734,0.0,0.0,0.0,15043181.4926,0.0,0.0,0.0,0.0,15615076.1812,17127309.9222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470835.0
tt0342258,49574167.463,0.0,0.0,0.0,52239578.0528,0.0,0.0,0.0,59642933.1799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156915412.0
tt1673697,0.0,0.0,0.0,15237558.71,0.0,0.0,0.0,15141328.6588,15736035.9028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12149887.0
tt0190524,15690560.2556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15853223.3484,0.0,0.0,0.0,0.0,13543317.8391,0.0,0.0,0.0,0.0,153792585.0
tt0430922,0.0,0.0,0.0,73550577.8403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150622713.0
tt0963966,68891709.9269,87902912.8404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74826022.3479,0.0,0.0,0.0,0.0,0.0,57126034.0
tt2528814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31388092.3081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3355858.0
tt0413099,0.0,0.0,0.0,170626596.503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140277512.732,167747057.497,0.0,0.0,0.0,0.0,24460819.0
tt1528100,84459067.3591,100227648.403,0.0,0.0,0.0,0.0,0.0,0.0,112964877.639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1864178.0
tt0330373,0.0,419502082.848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448449956.036,421713311.813,0.0,0.0,0.0,0.0,15738367.0
tt0183790,79150250.6895,90508758.3003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94402341.6056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27977313.0
tt1758830,0.0,0.0,0.0,40713317.7661,0.0,0.0,0.0,0.0,0.0,41637435.0515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52131289.0
tt2082197,0.0,26744269.5845,0.0,16205692.2418,0.0,0.0,0.0,0.0,15104899.3225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258149820.0
tt0486576,222882553.039,229529652.974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211100673.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67099412.0
tt0449088,564079025.537,573717292.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605636022.344,0.0,0.0,0.0,0.0,43298390.0
tt0838283,0.0,0.0,0.0,129610276.303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7068981.0
tt0455590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14598298.5464,14840277.8661,0.0,0.0,0.0,0.0,0.0,12887875.0128,0.0,0.0,0.0,3844674.0
tt0227005,0.0,0.0,0.0,14811588.0014,11530004.0631,0.0,0.0,0.0,14736457.8115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136627481.0
tt1731141,89294655.6282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83595619.1963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22862655.0
tt0199290,0.0,0.0,0.0,27376741.4199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10930959.0
tt0239986,0.0,0.0,0.0,14520247.1632,0.0,0.0,0.0,0.0,0.0,16155015.3423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92116187.0
tt0472198,0.0,0.0,0.0,0.0,72038562.6663,0.0,0.0,96969355.4361,69966462.7631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5793278.0
tt0361925,0.0,0.0,0.0,28759376.6819,0.0,0.0,0.0,0.0,0.0,31174588.9052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182237536.0
tt0406375,54530726.3569,65396995.0034,0.0,68188707.6441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1509873.0
tt0372532,0.0,0.0,0.0,52678524.9075,0.0,0.0,0.0,0.0,0.0,51045559.6944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13339550.0
tt1313092,0.0,0.0,0.0,0.0,10410034.9497,0.0,0.0,0.0,12926617.2614,0.0,0.0,12209681.6955,0.0,0.0,0.0,0.0,0.0,0.0,36652967.0
tt0976222,0.0,0.0,0.0,8947426.15735,0.0,0.0,0.0,0.0,10294477.8395,0.0,0.0,0.0,23485639.939,0.0,0.0,0.0,0.0,0.0,26880131.0
tt0397078,0.0,0.0,0.0,25386373.1464,0.0,0.0,0.0,0.0,0.0,28157993.1959,0.0,0.0,0.0,20676877.936,0.0,0.0,0.0,0.0,56540082.0
tt0401855,101841162.919,106642472.594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100501520.904,0.0,0.0,0.0,0.0,4913835.0
tt2404311,0.0,0.0,0.0,43763643.7267,38118943.7738,0.0,0.0,0.0,0.0,0.0,0.0,38712233.0087,0.0,0.0,0.0,0.0,0.0,0.0,67810956.0
tt0387877,0.0,0.0,0.0,0.0,47185497.6363,0.0,0.0,0.0,55743930.0753,0.0,0.0,0.0,0.0,0.0,0.0,44778374.5676,0.0,0.0,40739075.0
tt0286716,278416946.509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258430580.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401418.0
tt0396592,0.0,0.0,0.0,45183969.0443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55072801.0669,36088514.3575,0.0,0.0,0.0,0.0,6946777.0
tt0432283,0.0,37906345.778,41381465.2139,33830208.1266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1481965.0
tt0437863,0.0,0.0,0.0,81580847.1664,0.0,0.0,0.0,0.0,0.0,78058603.9754,0.0,0.0,0.0,0.0,0.0,0.0,82754259.3102,0.0,139291779.0
tt0371606,0.0,191948711.007,223799885.567,213744203.971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40902906.0
tt0455326,15602966.527,25097322.6221,27936601.8611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21910876.0
tt1074638,302567963.659,312044320.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296996828.119,0.0,0.0,0.0,0.0,0.0,0.0,28086179.0
tt1078588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42299160.6509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22981621.0
tt0134847,0.0,0.0,0.0,0.0,0.0,63739801.5663,0.0,0.0,0.0,0.0,60429857.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85577557.0
tt0212985,0.0,0.0,0.0,0.0,276308308.632,0.0,0.0,0.0,275549536.934,0.0,0.0,260792058.066,0.0,0.0,0.0,0.0,0.0,0.0,6774985.0
tt0479968,0.0,0.0,0.0,0.0,0.0,40427458.0629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44755075.8006,0.0,0.0,16084523.0
tt0255819,0.0,0.0,0.0,0.0,42316192.5474,0.0,0.0,0.0,43633801.0377,48033681.6929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64096257.0
tt1234719,47721586.4964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51676446.3383,0.0,0.0,0.0,0.0,0.0,0.0,245773785.0
tt0166813,0.0,118237755.476,135257490.617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120130411.911,0.0,0.0,0.0,0.0,0.0,3054728.0
tt0428803,0.0,0.0,0.0,0.0,0.0,0.0,14138726.5318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24507192.0
tt0308055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19085003.5094,0.0,0.0,0.0,0.0,0.0,17601997.1816,0.0,0.0,0.0,21294434.0
tt0443274,0.0,0.0,0.0,0.0,78249796.4789,0.0,0.0,0.0,78533106.2991,0.0,0.0,0.0,0.0,0.0,0.0,76734610.3723,0.0,0.0,76223593.0
tt0174336,0.0,0.0,0.0,14712579.2324,0.0,0.0,0.0,0.0,0.0,16800633.6181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11138771.0
tt1097013,16831818.4261,0.0,0.0,19098836.368,15784908.7319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38237440.0
tt0397065,0.0,0.0,0.0,0.0,0.0,39015051.6954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98606919.0
tt3172532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12041936.4957,14747956.5858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51566928.0
tt0249462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15227242.2768,17112212.9962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8128466.78707,57775787.0
tt0217756,0.0,0.0,0.0,28465325.6817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30641104.8226,0.0,21284206.0
tt0200720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17996712.4603,18872216.4284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46191227.0
tt0338337,61169401.9104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54638069.7312,0.0,0.0,0.0,0.0,61422589.6147,0.0,0.0,24845726.0
tt0968264,0.0,0.0,0.0,0.0,21771191.3412,0.0,0.0,0.0,27036968.2737,0.0,0.0,0.0,0.0,0.0,28002842.5687,0.0,0.0,0.0,45038969.0
tt1772240,0.0,0.0,0.0,0.0,0.0,11519650.6125,0.0,0.0,0.0,0.0,23749525.679,0.0,0.0,0.0,0.0,17348433.655,0.0,0.0,91476829.0
tt0195945,0.0,0.0,0.0,96838940.6786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84707634.0
tt0427954,20509562.6077,0.0,0.0,0.0,19901496.5144,0.0,0.0,0.0,19742522.4289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232764159.0
tt0427944,0.0,0.0,0.0,15572165.8826,0.0,0.0,0.0,0.0,15610937.3359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42833111.0
tt1127896,0.0,0.0,0.0,22844111.1469,0.0,0.0,0.0,0.0,24851435.9352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22285358.3633,92493805.0
tt0980970,0.0,107882836.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95868991.7679,112835355.202,0.0,0.0,0.0,0.0,52477831.0
tt0314166,0.0,22172674.7026,21128337.8905,19981701.6392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9860856.0
tt0780521,0.0,59198140.9563,69916612.3394,46461266.3934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47668916.0
tt0325537,0.0,0.0,0.0,71260353.8937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228481180.0
tt1436045,12382157.3788,25546982.9685,0.0,0.0,0.0,0.0,0.0,0.0,13948141.3406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15811305.0
tt0262396,0.0,0.0,0.0,0.0,31585542.3086,0.0,0.0,0.0,30901473.1241,0.0,0.0,31894718.0686,0.0,0.0,0.0,0.0,0.0,0.0,26183087.0
tt0963178,38991787.0343,0.0,0.0,0.0,41715152.9012,0.0,0.0,0.0,48774556.3186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111460887.0
tt0386588,0.0,0.0,0.0,198478916.219,0.0,0.0,0.0,0.0,0.0,183153270.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53126312.0
tt0876563,0.0,37549267.5217,43141179.0229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40099581.1321,0.0,0.0,0.0,0.0,0.0,382464580.0
tt1620719,14401937.6688,0.0,0.0,16709104.9743,13232437.4176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4910619.0
tt0865556,73878467.852,80829417.3825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75224249.8726,0.0,0.0,0.0,0.0,35912675.0
tt0398872,0.0,0.0,24084423.8966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30490295.356,0.0,0.0,0.0,0.0,0.0,9104938.0
tt1194173,127109232.656,137537175.056,0.0,0.0,0.0,0.0,0.0,0.0,147584551.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104076634.0
tt0865559,0.0,0.0,0.0,19852406.6811,0.0,0.0,0.0,0.0,0.0,22044689.1497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75050086.0
tt1640484,0.0,0.0,0.0,51506596.9895,0.0,0.0,0.0,0.0,41358715.8503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23488711.0
tt0425061,134127793.049,138447251.784,0.0,158213903.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14075700.0
tt0346491,85671632.0505,113569859.243,0.0,0.0,0.0,0.0,0.0,150835297.948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2597836.0
tt0758758,0.0,29415594.0442,0.0,0.0,0.0,0.0,0.0,18260336.0295,19675473.6192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2273336.0
tt2883434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18255581.4981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6211914.0
tt0303816,0.0,0.0,0.0,37425682.0022,0.0,28749436.4249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73223008.0
tt0240468,25274033.6211,0.0,0.0,29621960.2828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7856875.0
tt0248617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12890264.8545,15485570.8758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52420093.0
tt0318081,21584439.176,39837345.5754,0.0,0.0,0.0,25061007.7672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63203640.0
